order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned,product_name,category,sub_category,cost_price,customer_name,city,state,region,revenue,cost,profit,profit_margin,order_year,order_month,month_name,order_quarter,return_flag,customer_type
O047955,2025-09-15,C04154,P0407,3,22191.87,0.1,No,Cookware Set 407,Home & Kitchen,Kitchen & Home,14819.82,Ankit Singh,Mumbai,Maharashtra,West,59918.05,44459.46,15458.59,25.8,2025,9,September,Q3,0,Returning Customer
O047956,2025-12-01,C03725,P0249,1,19785.71,0.25,No,Sports Shoes 249,Sports,Fitness,14294.04,Aarav Sharma,Surat,Gujarat,West,14839.28,14294.04,545.24,3.67,2025,12,December,Q4,0,Returning Customer
O047957,2025-09-24,C06110,P0034,1,11851.15,0.15,No,Kurta 34,Fashion,Clothing,7604.69,Karan Sharma,Delhi,Delhi,North,10073.48,7604.69,2468.79,24.51,2025,9,September,Q3,0,Returning Customer
O047958,2025-12-11,C01227,P0444,1,5374.53,0.25,No,Badminton Racket 444,Sports,Fitness,3971.87,Vikash Agarwal,Delhi,Delhi,North,4030.9,3971.87,59.03,1.46,2025,12,December,Q4,0,Returning Customer
O047959,2025-09-27,C01228,P0098,2,16050.1,0.05,No,Electric Kettle 98,Home & Kitchen,Kitchen & Home,13772.39,Aman Gupta,Bengaluru,Karnataka,South,30495.19,27544.78,2950.41,9.68,2025,9,September,Q3,0,Returning Customer
O047960,2025-07-26,C09384,P0220,2,2643.84,0.0,No,USB Cable 220,Electronics,Gadgets,1980.8,Sahil Singh,Lucknow,Uttar Pradesh,North,5287.68,3961.6,1326.08,25.08,2025,7,July,Q3,0,Returning Customer
O047961,2025-08-10,C00924,P0146,2,2161.81,0.2,No,Backpack 146,Fashion,Clothing,1379.98,Riya Kumar,Mumbai,Maharashtra,West,3458.9,2759.96,698.94,20.21,2025,8,August,Q3,0,Returning Customer
O047962,2025-05-22,C02216,P0071,5,7923.88,0.05,No,Shampoo 71,Beauty,Personal Care,5768.48,Isha Mishra,Kanpur,Uttar Pradesh,North,37638.43,28842.4,8796.03,23.37,2025,5,May,Q2,0,Returning Customer
O047963,2025-02-11,C07887,P0218,2,14742.31,0.25,No,Lip Balm 218,Beauty,Personal Care,12003.62,Priya Yadav,Surat,Gujarat,West,22113.46,24007.24,-1893.78,-8.56,2025,2,February,Q1,0,Returning Customer
O047964,2025-05-08,C07958,P0449,2,18234.1,0.2,No,Coffee Maker 449,Home & Kitchen,Kitchen & Home,14231.51,Ankit Agarwal,Mumbai,Maharashtra,West,29174.56,28463.02,711.54,2.44,2025,5,May,Q2,0,Returning Customer
O047965,2025-11-25,C05783,P0221,3,15636.53,0.05,No,Study Table 221,Furniture,Home Furniture,10135.99,Priya Sharma,Bhubaneswar,Odisha,East,44564.11,30407.97,14156.14,31.77,2025,11,November,Q4,0,Returning Customer
O047966,2025-01-24,C02910,P0354,1,18988.97,0.05,No,Face Wash 354,Beauty,Personal Care,14891.97,Riya Gupta,Chennai,Tamil Nadu,South,18039.52,14891.97,3147.55,17.45,2025,1,January,Q1,0,Returning Customer
O047967,2025-12-24,C00503,P0116,1,1584.01,0.2,No,Study Table 116,Furniture,Home Furniture,1022.19,Priya Agarwal,Chandigarh,Chandigarh,North,1267.21,1022.19,245.02,19.34,2025,12,December,Q4,0,Returning Customer
O047968,2025-04-30,C02061,P0440,5,14082.66,0.0,Yes,Fiction Novel 440,Books,Books,8923.67,Ankit Kumar,Kolkata,West Bengal,East,70413.3,44618.35,25794.95,36.63,2025,4,April,Q2,1,Returning Customer
O047969,2025-01-25,C00524,P0451,4,1110.87,0.1,No,Monitor 451,Electronics,Gadgets,835.83,Neha Singh,Hyderabad,Telangana,South,3999.13,3343.32,655.81,16.4,2025,1,January,Q1,0,Returning Customer
O047970,2025-12-29,C01543,P0414,1,11956.0,0.25,No,Backpack 414,Fashion,Clothing,8947.61,Priya Mishra,Jaipur,Rajasthan,North,8967.0,8947.61,19.39,0.22,2025,12,December,Q4,0,Returning Customer
O047971,2025-11-23,C06852,P0247,1,16117.91,0.1,No,Yoga Mat 247,Sports,Fitness,10961.85,Simran Patel,Kolkata,West Bengal,East,14506.12,10961.85,3544.27,24.43,2025,11,November,Q4,0,Returning Customer
O047972,2025-07-23,C02445,P0054,5,17562.76,0.05,No,TV Unit 54,Furniture,Home Furniture,13386.81,Aman Rajput,Pune,Maharashtra,West,83423.11,66934.05,16489.06,19.77,2025,7,July,Q3,0,Returning Customer
O047973,2025-09-21,C05183,P0415,2,6493.51,0.05,No,Lip Balm 415,Beauty,Personal Care,4253.94,Aditya Sharma,Lucknow,Uttar Pradesh,North,12337.67,8507.88,3829.79,31.04,2025,9,September,Q3,0,Returning Customer
O047974,2025-07-30,C03919,P0415,1,6493.51,0.2,No,Lip Balm 415,Beauty,Personal Care,4253.94,Aditi Verma,Hyderabad,Telangana,South,5194.81,4253.94,940.87,18.11,2025,7,July,Q3,0,Returning Customer
O047975,2025-03-16,C05002,P0328,1,4907.62,0.1,No,Makeup Kit 328,Beauty,Personal Care,4178.14,Karan Agarwal,Bengaluru,Karnataka,South,4416.86,4178.14,238.72,5.4,2025,3,March,Q1,0,Returning Customer
O047976,2025-05-21,C09656,P0322,1,18890.7,0.25,No,Office Chair 322,Furniture,Home Furniture,12138.75,Simran Kumar,Patna,Bihar,East,14168.03,12138.75,2029.28,14.32,2025,5,May,Q2,0,Returning Customer
O047977,2025-02-03,C08533,P0217,3,9086.62,0.0,No,Jacket 217,Fashion,Clothing,7543.43,Rohan Rajput,Jaipur,Rajasthan,North,27259.86,22630.29,4629.57,16.98,2025,2,February,Q1,0,Returning Customer
O047978,2025-04-27,C00012,P0464,2,14301.3,0.05,No,Kitchen Scale 464,Home & Kitchen,Kitchen & Home,11024.26,Arjun Rajput,Kanpur,Uttar Pradesh,North,27172.47,22048.52,5123.95,18.86,2025,4,April,Q2,0,Returning Customer
O047979,2025-07-30,C02284,P0472,5,15919.08,0.25,Yes,Water Bottle 472,Home & Kitchen,Kitchen & Home,10305.48,Rohan Gupta,Bengaluru,Karnataka,South,59696.55,51527.4,8169.15,13.68,2025,7,July,Q3,1,Returning Customer
O047980,2025-12-01,C07768,P0496,4,10063.45,0.1,No,Business Analytics 496,Books,Books,7554.77,Neha Yadav,Lucknow,Uttar Pradesh,North,36228.42,30219.08,6009.34,16.59,2025,12,December,Q4,0,Returning Customer
O047981,2025-01-21,C06954,P0318,3,13195.76,0.15,No,Jeans 318,Fashion,Clothing,10521.63,Ananya Kumar,Chennai,Tamil Nadu,South,33649.19,31564.89,2084.3,6.19,2025,1,January,Q1,0,Returning Customer
O047982,2025-04-28,C03475,P0206,1,18224.08,0.1,Yes,TV Unit 206,Furniture,Home Furniture,14349.13,Arjun Verma,Kochi,Kerala,South,16401.67,14349.13,2052.54,12.51,2025,4,April,Q2,1,Returning Customer
O047983,2025-03-28,C06553,P0302,1,16386.98,0.2,No,Bluetooth Speaker 302,Electronics,Gadgets,13050.93,Sneha Verma,Chandigarh,Chandigarh,North,13109.58,13050.93,58.65,0.45,2025,3,March,Q1,0,Returning Customer
O047984,2025-01-27,C02443,P0323,5,6951.17,0.1,No,Moisturizer 323,Beauty,Personal Care,4579.5,Aditi Singh,Chennai,Tamil Nadu,South,31280.26,22897.5,8382.76,26.8,2025,1,January,Q1,0,Returning Customer
O047985,2025-05-31,C07051,P0260,1,5180.16,0.2,No,Webcam 260,Electronics,Gadgets,3300.73,Isha Agarwal,Kochi,Kerala,South,4144.13,3300.73,843.4,20.35,2025,5,May,Q2,0,Returning Customer
O047986,2025-09-21,C08398,P0253,1,10271.09,0.25,No,Kurta 253,Fashion,Clothing,7315.93,Vikash Agarwal,Pune,Maharashtra,West,7703.32,7315.93,387.39,5.03,2025,9,September,Q3,0,Returning Customer
O047987,2025-11-11,C02471,P0039,2,10176.99,0.0,No,Lip Balm 39,Beauty,Personal Care,8467.51,Sahil Patel,Lucknow,Uttar Pradesh,North,20353.98,16935.02,3418.96,16.8,2025,11,November,Q4,0,Returning Customer
O047988,2025-10-23,C07286,P0401,2,1395.4,0.05,No,Resistance Band 401,Sports,Fitness,958.26,Neha Gupta,Surat,Gujarat,West,2651.26,1916.52,734.74,27.71,2025,10,October,Q4,0,Returning Customer
O047989,2025-07-26,C08906,P0155,1,17906.25,0.2,No,Python Programming 155,Books,Books,12556.78,Isha Gupta,Hyderabad,Telangana,South,14325.0,12556.78,1768.22,12.34,2025,7,July,Q3,0,Returning Customer
O047990,2025-09-10,C05631,P0149,1,14501.44,0.2,No,Web Development 149,Books,Books,10682.54,Aditi Patel,Delhi,Delhi,North,11601.15,10682.54,918.61,7.92,2025,9,September,Q3,0,Returning Customer
O047991,2025-09-06,C08650,P0022,1,14726.15,0.1,No,Sneakers 22,Fashion,Clothing,10300.16,Simran Verma,Lucknow,Uttar Pradesh,North,13253.54,10300.16,2953.38,22.28,2025,9,September,Q3,0,Returning Customer
O047992,2025-04-13,C02914,P0463,2,12336.06,0.2,No,Sofa 463,Furniture,Home Furniture,9512.61,Neha Verma,Kochi,Kerala,South,19737.7,19025.22,712.48,3.61,2025,4,April,Q2,0,Returning Customer
O047993,2025-07-08,C02257,P0447,2,10287.3,0.15,No,Vacuum Cleaner 447,Home & Kitchen,Kitchen & Home,6500.31,Aditya Agarwal,Pune,Maharashtra,West,17488.41,13000.62,4487.79,25.66,2025,7,July,Q3,0,Returning Customer
O047994,2025-11-11,C06785,P0333,3,5521.89,0.1,No,Makeup Kit 333,Beauty,Personal Care,4476.17,Ankit Kumar,Kolkata,West Bengal,East,14909.1,13428.51,1480.59,9.93,2025,11,November,Q4,0,Returning Customer
O047995,2025-06-29,C07171,P0057,2,9286.16,0.1,Yes,Sports Shoes 57,Sports,Fitness,6004.63,Kavya Patel,Lucknow,Uttar Pradesh,North,16715.09,12009.26,4705.83,28.15,2025,6,June,Q2,1,Returning Customer
O047996,2025-02-19,C04275,P0043,2,16292.15,0.05,No,Fiction Novel 43,Books,Books,12025.76,Karan Rajput,Surat,Gujarat,West,30955.08,24051.52,6903.56,22.3,2025,2,February,Q1,0,Returning Customer
O047997,2025-03-10,C09682,P0211,1,14052.38,0.1,No,Vacuum Cleaner 211,Home & Kitchen,Kitchen & Home,12051.61,Ankit Rajput,Chennai,Tamil Nadu,South,12647.14,12051.61,595.53,4.71,2025,3,March,Q1,0,Returning Customer
O047998,2025-11-22,C01679,P0089,1,4607.66,0.1,Yes,Bedside Table 89,Furniture,Home Furniture,3832.05,Sneha Sharma,Chennai,Tamil Nadu,South,4146.89,3832.05,314.84,7.59,2025,11,November,Q4,1,Returning Customer
O047999,2025-10-29,C08223,P0115,1,9179.53,0.05,No,Track Pants 115,Fashion,Clothing,7574.68,Riya Verma,Pune,Maharashtra,West,8720.55,7574.68,1145.87,13.14,2025,10,October,Q4,0,Returning Customer
O048000,2025-05-17,C01969,P0144,1,11573.74,0.15,No,Water Bottle 144,Home & Kitchen,Kitchen & Home,8507.07,Arjun Yadav,Kanpur,Uttar Pradesh,North,9837.68,8507.07,1330.61,13.53,2025,5,May,Q2,0,Returning Customer
O048001,2025-09-08,C02733,P0006,4,970.51,0.2,No,Backpack 6,Fashion,Clothing,691.22,Aman Agarwal,Ahmedabad,Gujarat,West,3105.63,2764.88,340.75,10.97,2025,9,September,Q3,0,Returning Customer
O048002,2025-05-07,C01475,P0227,2,12236.48,0.2,No,Web Development 227,Books,Books,9015.57,Aman Agarwal,Mumbai,Maharashtra,West,19578.37,18031.14,1547.23,7.9,2025,5,May,Q2,0,Returning Customer
O048003,2025-10-07,C05154,P0461,1,14739.31,0.25,No,Face Serum 461,Beauty,Personal Care,12478.15,Kavya Patel,Lucknow,Uttar Pradesh,North,11054.48,12478.15,-1423.67,-12.88,2025,10,October,Q4,0,Returning Customer
O048004,2025-08-21,C06638,P0113,4,14937.8,0.0,No,Keyboard 113,Electronics,Gadgets,10902.75,Sneha Verma,Chandigarh,Chandigarh,North,59751.2,43611.0,16140.2,27.01,2025,8,August,Q3,0,Returning Customer
O048005,2025-06-25,C08773,P0337,2,1196.02,0.05,No,Leadership Skills 337,Books,Books,873.0,Isha Verma,Hyderabad,Telangana,South,2272.44,1746.0,526.44,23.17,2025,6,June,Q2,0,Returning Customer
O048006,2025-05-19,C09742,P0233,2,9090.5,0.25,No,Dumbbells 233,Sports,Fitness,7612.38,Sneha Gupta,Chennai,Tamil Nadu,South,13635.75,15224.76,-1589.01,-11.65,2025,5,May,Q2,0,Returning Customer
O048007,2025-03-04,C01009,P0263,4,14505.92,0.25,Yes,Storage Box 263,Home & Kitchen,Kitchen & Home,10611.89,Neha Singh,Chandigarh,Chandigarh,North,43517.76,42447.56,1070.2,2.46,2025,3,March,Q1,1,Returning Customer
O048008,2025-09-11,C01032,P0495,3,20517.27,0.0,No,Coffee Maker 495,Home & Kitchen,Kitchen & Home,13834.26,Aditya Sharma,Ahmedabad,Gujarat,West,61551.81,41502.78,20049.03,32.57,2025,9,September,Q3,0,Returning Customer
O048009,2025-09-05,C08971,P0262,2,7684.71,0.25,No,Kurta 262,Fashion,Clothing,5102.89,Isha Gupta,Chandigarh,Chandigarh,North,11527.06,10205.78,1321.28,11.46,2025,9,September,Q3,0,Returning Customer
O048010,2025-07-19,C03391,P0382,4,8006.4,0.05,No,Formal Shirt 382,Fashion,Clothing,6018.54,Riya Mishra,Patna,Bihar,East,30424.32,24074.16,6350.16,20.87,2025,7,July,Q3,0,Returning Customer
O048011,2025-09-11,C04668,P0105,3,14736.17,0.1,No,Gym Gloves 105,Sports,Fitness,11998.61,Rohan Mishra,Chennai,Tamil Nadu,South,39787.66,35995.83,3791.83,9.53,2025,9,September,Q3,0,Returning Customer
O048012,2025-11-22,C00268,P0205,2,11143.54,0.0,No,Jacket 205,Fashion,Clothing,8107.96,Pooja Singh,Ahmedabad,Gujarat,West,22287.08,16215.92,6071.16,27.24,2025,11,November,Q4,0,Returning Customer
O048013,2025-01-04,C01380,P0215,1,14391.4,0.2,No,Jeans 215,Fashion,Clothing,9323.76,Sahil Verma,Jaipur,Rajasthan,North,11513.12,9323.76,2189.36,19.02,2025,1,January,Q1,0,Returning Customer
O048014,2025-12-18,C00864,P0241,2,7162.63,0.05,No,Badminton Racket 241,Sports,Fitness,5826.86,Priya Agarwal,Kochi,Kerala,South,13609.0,11653.72,1955.28,14.37,2025,12,December,Q4,0,Returning Customer
O048015,2025-08-11,C08030,P0189,2,17768.06,0.0,No,Formal Shirt 189,Fashion,Clothing,14202.12,Simran Agarwal,Kolkata,West Bengal,East,35536.12,28404.24,7131.88,20.07,2025,8,August,Q3,0,Returning Customer
O048016,2025-02-15,C04496,P0335,2,552.02,0.0,No,Dining Chair 335,Furniture,Home Furniture,450.44,Rahul Patel,Hyderabad,Telangana,South,1104.04,900.88,203.16,18.4,2025,2,February,Q1,0,Returning Customer
O048017,2025-11-23,C06885,P0274,1,7675.3,0.05,No,Water Bottle 274,Home & Kitchen,Kitchen & Home,5787.1,Sneha Gupta,Mumbai,Maharashtra,West,7291.54,5787.1,1504.43,20.63,2025,11,November,Q4,0,Returning Customer
O048018,2025-09-05,C00489,P0119,2,8689.71,0.2,No,Makeup Kit 119,Beauty,Personal Care,6820.28,Arjun Patel,Kanpur,Uttar Pradesh,North,13903.54,13640.56,262.98,1.89,2025,9,September,Q3,0,Returning Customer
O048019,2025-10-24,C00727,P0007,1,12217.49,0.1,Yes,Finance Basics 7,Books,Books,9748.56,Simran Mishra,Chandigarh,Chandigarh,North,10995.74,9748.56,1247.18,11.34,2025,10,October,Q4,1,Returning Customer
O048020,2025-05-05,C03573,P0215,2,14391.4,0.05,No,Jeans 215,Fashion,Clothing,9323.76,Vikash Mishra,Surat,Gujarat,West,27343.66,18647.52,8696.14,31.8,2025,5,May,Q2,0,Returning Customer
O048021,2025-06-25,C09110,P0169,1,6371.73,0.1,No,Jeans 169,Fashion,Clothing,4027.64,Rahul Rajput,Pune,Maharashtra,West,5734.56,4027.64,1706.92,29.77,2025,6,June,Q2,0,Returning Customer
O048022,2025-10-10,C09385,P0474,1,13843.88,0.0,No,Sofa 474,Furniture,Home Furniture,8699.87,Sneha Rajput,Kanpur,Uttar Pradesh,North,13843.88,8699.87,5144.01,37.16,2025,10,October,Q4,0,Returning Customer
O048023,2025-06-13,C08540,P0384,1,20408.24,0.0,No,Keyboard 384,Electronics,Gadgets,14092.34,Vikash Yadav,Bhubaneswar,Odisha,East,20408.24,14092.34,6315.9,30.95,2025,6,June,Q2,0,Returning Customer
O048024,2025-04-04,C02108,P0210,3,15558.51,0.2,No,Bedside Table 210,Furniture,Home Furniture,12866.59,Vikash Mishra,Jaipur,Rajasthan,North,37340.42,38599.77,-1259.35,-3.37,2025,4,April,Q2,0,Returning Customer
O048025,2025-03-28,C05668,P0342,1,1495.62,0.05,No,T-Shirt 342,Fashion,Clothing,1109.21,Neha Verma,Chandigarh,Chandigarh,North,1420.84,1109.21,311.63,21.93,2025,3,March,Q1,0,Returning Customer
O048026,2025-11-16,C03869,P0437,1,7018.71,0.0,No,Web Development 437,Books,Books,6049.99,Riya Mishra,Kanpur,Uttar Pradesh,North,7018.71,6049.99,968.72,13.8,2025,11,November,Q4,0,Returning Customer
O048027,2025-09-06,C00412,P0385,2,6379.95,0.2,No,Digital Marketing 385,Books,Books,5537.16,Ankit Patel,Chandigarh,Chandigarh,North,10207.92,11074.32,-866.4,-8.49,2025,9,September,Q3,0,Returning Customer
O048028,2025-05-28,C00043,P0418,1,16498.59,0.0,No,Hoodie 418,Fashion,Clothing,11868.23,Isha Singh,Bengaluru,Karnataka,South,16498.59,11868.23,4630.36,28.07,2025,5,May,Q2,0,Returning Customer
O048029,2025-04-25,C00510,P0085,3,5720.07,0.25,No,Kitchen Scale 85,Home & Kitchen,Kitchen & Home,4721.7,Sahil Yadav,Pune,Maharashtra,West,12870.16,14165.1,-1294.94,-10.06,2025,4,April,Q2,0,Returning Customer
O048030,2025-01-13,C06947,P0331,1,9749.7,0.0,No,Dumbbells 331,Sports,Fitness,6856.71,Isha Sharma,Ahmedabad,Gujarat,West,9749.7,6856.71,2892.99,29.67,2025,1,January,Q1,0,Returning Customer
O048031,2025-01-08,C01161,P0340,4,6874.74,0.1,No,Digital Marketing 340,Books,Books,4570.78,Aarav Rajput,Lucknow,Uttar Pradesh,North,24749.06,18283.12,6465.94,26.13,2025,1,January,Q1,0,Returning Customer
O048032,2025-07-24,C07017,P0237,2,13161.26,0.15,No,Leadership Skills 237,Books,Books,11061.11,Neha Rajput,Bengaluru,Karnataka,South,22374.14,22122.22,251.92,1.13,2025,7,July,Q3,0,Returning Customer
O048033,2025-08-29,C06479,P0024,4,17483.52,0.1,No,Bedside Table 24,Furniture,Home Furniture,12798.99,Neha Patel,Bhubaneswar,Odisha,East,62940.67,51195.96,11744.71,18.66,2025,8,August,Q3,0,Returning Customer
O048034,2025-12-01,C04050,P0356,1,21481.5,0.1,No,Jeans 356,Fashion,Clothing,14183.24,Isha Rajput,Delhi,Delhi,North,19333.35,14183.24,5150.11,26.64,2025,12,December,Q4,0,Returning Customer
O048035,2025-07-04,C02406,P0383,2,11515.25,0.05,No,TV Unit 383,Furniture,Home Furniture,8119.7,Kavya Singh,Pune,Maharashtra,West,21878.98,16239.4,5639.57,25.78,2025,7,July,Q3,0,Returning Customer
O048036,2025-07-30,C06505,P0246,2,7429.2,0.15,No,Coffee Maker 246,Home & Kitchen,Kitchen & Home,6415.63,Kavya Singh,Bhubaneswar,Odisha,East,12629.64,12831.26,-201.62,-1.6,2025,7,July,Q3,0,Returning Customer
O048037,2025-09-06,C08783,P0071,1,7923.88,0.25,Yes,Shampoo 71,Beauty,Personal Care,5768.48,Aarav Rajput,Bengaluru,Karnataka,South,5942.91,5768.48,174.43,2.94,2025,9,September,Q3,1,Returning Customer
O048038,2025-08-04,C04340,P0150,1,6600.29,0.1,No,Water Bottle 150,Home & Kitchen,Kitchen & Home,4596.59,Sahil Rajput,Jaipur,Rajasthan,North,5940.26,4596.59,1343.67,22.62,2025,8,August,Q3,0,Returning Customer
O048039,2025-12-11,C04984,P0117,2,2920.82,0.25,No,Lip Balm 117,Beauty,Personal Care,2147.8,Isha Gupta,Patna,Bihar,East,4381.23,4295.6,85.63,1.95,2025,12,December,Q4,0,Returning Customer
O048040,2025-11-13,C08109,P0417,2,16005.13,0.0,No,Fiction Novel 417,Books,Books,11065.76,Aarav Gupta,Chennai,Tamil Nadu,South,32010.26,22131.52,9878.74,30.86,2025,11,November,Q4,0,Returning Customer
O048041,2025-04-11,C03003,P0448,2,15523.05,0.15,No,Hair Oil 448,Beauty,Personal Care,12970.11,Kavya Gupta,Pune,Maharashtra,West,26389.18,25940.22,448.96,1.7,2025,4,April,Q2,0,Returning Customer
O048042,2025-12-28,C06257,P0239,3,13735.78,0.0,No,Smart Watch 239,Electronics,Gadgets,9490.12,Aditya Patel,Kolkata,West Bengal,East,41207.34,28470.36,12736.98,30.91,2025,12,December,Q4,0,Returning Customer
O048043,2025-10-30,C04424,P0104,3,18242.76,0.1,No,Power Bank 104,Electronics,Gadgets,12061.29,Aditya Rajput,Hyderabad,Telangana,South,49255.45,36183.87,13071.58,26.54,2025,10,October,Q4,0,Returning Customer
O048044,2025-09-04,C04311,P0145,2,8335.54,0.0,No,Kitchen Scale 145,Home & Kitchen,Kitchen & Home,6298.27,Aman Rajput,Patna,Bihar,East,16671.08,12596.54,4074.54,24.44,2025,9,September,Q3,0,Returning Customer
O048045,2025-06-30,C01981,P0103,3,4834.76,0.1,No,Sports Shoes 103,Sports,Fitness,3204.14,Sahil Mishra,Bhubaneswar,Odisha,East,13053.85,9612.42,3441.43,26.36,2025,6,June,Q2,0,Returning Customer
O048046,2025-09-06,C01297,P0135,1,5467.72,0.25,No,Hoodie 135,Fashion,Clothing,3726.47,Ankit Mishra,Pune,Maharashtra,West,4100.79,3726.47,374.32,9.13,2025,9,September,Q3,0,Returning Customer
O048047,2025-08-12,C07300,P0481,1,8029.95,0.05,No,Wireless Mouse 481,Electronics,Gadgets,5965.11,Simran Patel,Pune,Maharashtra,West,7628.45,5965.11,1663.34,21.8,2025,8,August,Q3,0,Returning Customer
O048048,2025-03-20,C00613,P0107,2,6236.09,0.1,No,Face Serum 107,Beauty,Personal Care,4646.17,Arjun Sharma,Surat,Gujarat,West,11224.96,9292.34,1932.62,17.22,2025,3,March,Q1,0,Returning Customer
O048049,2025-05-13,C01006,P0098,2,16050.1,0.0,No,Electric Kettle 98,Home & Kitchen,Kitchen & Home,13772.39,Ankit Verma,Jaipur,Rajasthan,North,32100.2,27544.78,4555.42,14.19,2025,5,May,Q2,0,Returning Customer
O048050,2025-09-03,C01996,P0427,1,7577.62,0.0,No,Keyboard 427,Electronics,Gadgets,4774.83,Karan Kumar,Delhi,Delhi,North,7577.62,4774.83,2802.79,36.99,2025,9,September,Q3,0,Returning Customer
O048051,2025-12-25,C05790,P0226,5,9984.99,0.1,No,Tennis Ball 226,Sports,Fitness,7614.43,Neha Kumar,Jaipur,Rajasthan,North,44932.46,38072.15,6860.3,15.27,2025,12,December,Q4,0,Returning Customer
O048052,2025-10-09,C06221,P0126,1,18429.73,0.0,No,Face Wash 126,Beauty,Personal Care,11975.19,Karan Gupta,Surat,Gujarat,West,18429.73,11975.19,6454.54,35.02,2025,10,October,Q4,0,Returning Customer
O048053,2025-06-23,C02953,P0050,1,13016.35,0.15,No,Cricket Bat 50,Sports,Fitness,8882.4,Sneha Sharma,Lucknow,Uttar Pradesh,North,11063.9,8882.4,2181.5,19.72,2025,6,June,Q2,0,Returning Customer
O048054,2025-02-28,C07806,P0338,2,2284.03,0.25,No,Perfume 338,Beauty,Personal Care,1496.32,Pooja Yadav,Chandigarh,Chandigarh,North,3426.04,2992.64,433.41,12.65,2025,2,February,Q1,0,Returning Customer
O048055,2025-10-16,C05773,P0164,1,5208.7,0.25,No,Mixer Grinder 164,Home & Kitchen,Kitchen & Home,3468.19,Aarav Kumar,Patna,Bihar,East,3906.52,3468.19,438.33,11.22,2025,10,October,Q4,0,Returning Customer
O048056,2025-01-22,C01473,P0261,5,3045.08,0.1,No,Wireless Mouse 261,Electronics,Gadgets,2193.6,Rohan Yadav,Lucknow,Uttar Pradesh,North,13702.86,10968.0,2734.86,19.96,2025,1,January,Q1,0,Returning Customer
O048057,2025-01-09,C06058,P0447,1,10287.3,0.1,No,Vacuum Cleaner 447,Home & Kitchen,Kitchen & Home,6500.31,Aarav Verma,Hyderabad,Telangana,South,9258.57,6500.31,2758.26,29.79,2025,1,January,Q1,0,Returning Customer
O048058,2025-11-28,C02973,P0490,1,3065.18,0.05,No,Bluetooth Speaker 490,Electronics,Gadgets,2008.1,Aman Patel,Ahmedabad,Gujarat,West,2911.92,2008.1,903.82,31.04,2025,11,November,Q4,0,Returning Customer
O048059,2025-06-28,C04381,P0294,1,10261.46,0.05,No,Storage Box 294,Home & Kitchen,Kitchen & Home,8002.63,Aman Verma,Bhubaneswar,Odisha,East,9748.39,8002.63,1745.76,17.91,2025,6,June,Q2,0,Returning Customer
O048060,2025-04-28,C00753,P0314,2,1332.09,0.1,No,Water Bottle 314,Home & Kitchen,Kitchen & Home,1138.18,Karan Singh,Kanpur,Uttar Pradesh,North,2397.76,2276.36,121.4,5.06,2025,4,April,Q2,0,Returning Customer
O048061,2025-02-10,C02280,P0184,2,9430.85,0.15,No,Hoodie 184,Fashion,Clothing,6883.83,Sahil Mishra,Patna,Bihar,East,16032.44,13767.66,2264.78,14.13,2025,2,February,Q1,0,Returning Customer
O048062,2025-11-26,C05452,P0001,1,7612.3,0.0,No,Cookware Set 1,Home & Kitchen,Kitchen & Home,5929.42,Pooja Sharma,Delhi,Delhi,North,7612.3,5929.42,1682.88,22.11,2025,11,November,Q4,0,Returning Customer
O048063,2025-02-03,C00545,P0348,4,13832.04,0.05,No,Webcam 348,Electronics,Gadgets,12009.4,Aarav Patel,Lucknow,Uttar Pradesh,North,52561.75,48037.6,4524.15,8.61,2025,2,February,Q1,0,Returning Customer
O048064,2025-11-02,C01977,P0037,1,10291.69,0.1,No,Face Serum 37,Beauty,Personal Care,8204.89,Kavya Yadav,Mumbai,Maharashtra,West,9262.52,8204.89,1057.63,11.42,2025,11,November,Q4,0,Returning Customer
O048065,2025-01-20,C01574,P0030,3,14970.72,0.15,No,Fiction Novel 30,Books,Books,10656.7,Arjun Rajput,Ahmedabad,Gujarat,West,38175.34,31970.1,6205.24,16.25,2025,1,January,Q1,0,Returning Customer
O048066,2025-03-17,C08640,P0046,1,17708.28,0.05,No,Backpack 46,Fashion,Clothing,11910.43,Simran Kumar,Bengaluru,Karnataka,South,16822.87,11910.43,4912.44,29.2,2025,3,March,Q1,0,Returning Customer
O048067,2025-03-20,C03150,P0475,1,3627.09,0.0,No,TV Unit 475,Furniture,Home Furniture,2294.88,Rahul Mishra,Chennai,Tamil Nadu,South,3627.09,2294.88,1332.21,36.73,2025,3,March,Q1,0,Returning Customer
O048068,2025-05-26,C08959,P0149,2,14501.44,0.2,No,Web Development 149,Books,Books,10682.54,Arjun Gupta,Bhubaneswar,Odisha,East,23202.3,21365.08,1837.22,7.92,2025,5,May,Q2,0,Returning Customer
O048069,2025-07-04,C05571,P0430,3,16347.68,0.1,No,Moisturizer 430,Beauty,Personal Care,12645.48,Rahul Singh,Mumbai,Maharashtra,West,44138.74,37936.44,6202.3,14.05,2025,7,July,Q3,0,Returning Customer
O048070,2025-07-09,C01269,P0419,1,18901.01,0.15,No,Web Development 419,Books,Books,12114.64,Neha Sharma,Jaipur,Rajasthan,North,16065.86,12114.64,3951.22,24.59,2025,7,July,Q3,0,Returning Customer
